target,platform,confirmed,version,auth,severity,customer,license_expiry,shadow_unauth_count,notes
http://47.99.215.143:4000,litellm,true,1.80.11,auth,info,,,0,
http://49.13.209.112:4000,litellm,true,1.82.6,auth,info,,,0,
http://49.51.169.89:4000,litellm,true,1.82.3,auth,info,,,0,
http://5.61.48.103:4000,litellm,true,1.83.10,auth,info,,,0,
http://5.9.108.115:4000,litellm,true,1.82.0,auth,info,,,0,
http://51.15.212.237:80,litellm,true,1.83.3,auth,info,,,0,
http://51.159.175.239:4000,litellm,true,1.79.3,auth,info,,,0,
http://51.68.139.139:80,litellm,true,1.82.0,auth,info,,,0,
http://51.77.27.23:5000,litellm,true,1.81.12,auth,info,,,0,
http://51.8.76.106:80,litellm,true,1.81.14,auth,info,,,0,
http://52.170.165.91:80,litellm,true,1.83.10,auth,info,,,0,
http://52.195.78.103:80,litellm,true,1.74.3,auth,info,,,0,
http://52.20.178.156:80,litellm,true,,auth,info,,,0,
http://52.27.6.229:80,litellm,true,,unknown,info,,,0,
http://52.37.148.242:80,litellm,true,1.71.3,auth,info,,,0,
http://52.41.247.116:80,litellm,true,1.81.14,auth,info,,,0,
http://52.48.212.229:80,litellm,true,1.81.12,auth,info,,,0,
http://52.87.119.169:80,litellm,true,1.82.6,auth,info,,,0,
http://54.146.168.41:80,litellm,true,1.83.6,auth,info,,,0,
http://54.167.207.94:80,litellm,true,1.81.13,auth,info,,,0,
http://57.129.104.203:4000,litellm,true,1.82.6,auth,info,,,0,
http://57.159.27.146:4000,litellm,true,1.74.4,auth,info,,,0,
http://61.141.236.16:4000,litellm,true,1.82.3,auth,info,,,0,
http://63.182.139.92:80,litellm,true,1.81.12,auth,info,,,0,
http://63.183.13.24:80,litellm,true,1.81.12,auth,info,,,0,
http://64.227.166.49:4000,litellm,true,1.82.6,auth,info,,,0,
http://65.21.180.97:4000,litellm,true,1.82.6,auth,info,,,0,
http://65.21.203.12:8069,litellm,true,1.80.11,auth,info,,,0,
http://65.21.227.58:4000,litellm,true,1.80.11,auth,info,,,0,
http://66.163.112.157:11434,litellm,true,1.82.1,auth,info,,,0,
http://66.42.40.38:4000,litellm,true,1.82.6,auth,info,,,0,
http://66.46.175.12:4000,litellm,true,1.82.3,auth,info,,,0,
http://66.58.221.119:8000,litellm,true,1.82.0,auth,info,,,0,
http://67.209.183.53:4000,litellm,true,1.82.6,auth,info,,,0,
http://68.104.163.182:4000,litellm,true,1.81.6,auth,info,,,0,
http://68.183.231.224:4000,litellm,true,1.80.0,auth,info,,,0,
http://69.5.7.248:4000,litellm,true,1.81.8,auth,info,,,0,
http://72.249.203.103:4000,litellm,true,1.82.6,auth,info,,,0,
http://74.249.129.172:4000,litellm,true,1.81.12,auth,info,,,0,
http://77.221.137.127:8080,litellm,true,1.83.4,auth,info,,,0,
http://8.139.5.214:4000,litellm,true,1.82.2,auth,info,,,0,
http://8.155.32.94:4000,litellm,true,1.82.6,auth,info,,,0,
http://8.163.99.43:4000,litellm,true,1.82.6,auth,info,,,0,
http://80.241.215.47:4000,litellm,true,1.82.6,auth,info,,,0,
http://80.64.17.165:4000,litellm,true,1.82.3,auth,info,,,0,
http://80.79.30.104:4000,litellm,true,1.77.7,auth,info,,,0,
http://82.165.236.124:4000,litellm,true,1.80.15,auth,info,,,0,
http://82.197.64.202:4000,litellm,true,,auth,info,,,0,
http://84.247.167.227:4000,litellm,true,1.82.3,auth,info,,,0,
http://85.215.62.222:4000,litellm,true,1.61.3,auth,info,,,0,
http://86.48.20.216:4000,litellm,true,1.83.3,auth,info,,,0,
http://91.102.7.145:80,litellm,true,1.83.3,auth,info,,,0,
http://91.134.137.161:4000,litellm,true,1.82.3,auth,info,,,0,
http://91.236.230.142:8080,litellm,true,1.82.6,auth,info,,,0,
http://91.98.116.226:4000,litellm,true,1.81.12,auth,info,,,0,
http://91.98.21.207:4000,litellm,true,1.77.5,auth,info,,,0,
http://92.5.10.142:80,litellm,true,1.82.3,auth,info,,,0,
http://95.133.253.70:4000,litellm,true,0.1.0,auth,info,,,0,
http://95.216.36.98:4000,litellm,true,1.82.6,auth,info,,,0,
http://98.83.89.236:80,litellm,true,1.83.10,auth,info,,,0,
http://98.88.109.41:80,litellm,true,,unknown,info,,,0,
http://98.93.50.20:80,litellm,true,1.81.9,auth,info,,,0,
https://100.20.140.207:443,litellm,true,1.82.6,auth,info,,,0,
https://100.50.89.192:443,litellm,true,,unknown,info,,,0,
https://104.238.151.107:443,litellm,true,1.81.13,auth,info,,,0,
https://108.131.193.69:443,litellm,true,1.82.3,auth,info,,,0,
https://112.213.37.89:443,litellm,true,1.76.1,auth,info,,,0,
https://116.203.65.176:443,litellm,true,1.80.0,auth,info,,,0,
https://129.226.220.107:443,litellm,true,1.82.6,auth,info,,,0,
https://13.112.45.67:443,litellm,true,1.81.0,auth,info,,,0,
https://13.124.65.175:443,litellm,true,1.81.9,auth,info,,,0,
https://13.212.173.80:443,litellm,true,1.81.14,auth,info,,,0,
https://13.236.105.214:443,litellm,true,1.83.14,auth,info,,,0,
https://149.137.233.63:443,litellm,true,1.81.13,auth,info,,,0,
https://15.240.37.159:443,litellm,true,1.82.3,auth,info,,,0,
https://152.53.201.156:443,litellm,true,1.83.10,auth,info,,,0,
https://163.172.141.127:443,litellm,true,1.80.0,auth,info,,,0,
https://172.233.129.53:443,litellm,true,1.82.1,auth,info,,,0,
https://173.230.141.35:443,litellm,true,1.80.8,auth,info,,,0,
https://174.142.116.43:443,litellm,true,1.80.16,auth,info,,,0,
https://18.119.244.197:443,litellm,true,1.82.6,auth,info,,,0,
https://18.135.87.36:443,litellm,true,1.83.13,auth,info,,,0,
https://18.192.102.134:443,litellm,true,1.80.8,auth,info,,,0,
https://193.218.21.147:443,litellm,true,1.83.7,auth,info,,,0,
https://195.95.166.133:443,litellm,true,1.83.0,auth,info,,,0,
https://198.13.32.221:443,litellm,true,1.83.10,auth,info,,,0,
https://198.38.86.82:443,litellm,true,1.83.5,auth,info,,,0,
https://20.0.97.33:443,litellm,true,1.76.3,auth,info,,,0,
https://20.114.112.197:443,litellm,true,1.82.4,auth,info,,,0,
https://20.205.137.69:443,litellm,true,1.83.14,auth,info,,,0,
https://20.240.160.102:443,litellm,true,1.82.6,auth,info,,,0,
https://217.67.212.165:443,litellm,true,1.82.1,auth,info,,,0,
https://23.23.230.124:443,litellm,true,,unknown,info,,,0,
https://3.123.174.223:443,litellm,true,1.83.14,auth,info,,,0,
https://3.208.136.191:443,litellm,true,,unknown,info,,,0,
https://3.90.74.48:443,litellm,true,1.83.14,auth,info,,,0,
https://3.97.233.250:443,litellm,true,1.83.10,auth,info,,,0,
https://34.111.171.193:443,litellm,true,1.82.3,auth,info,,,0,
https://34.117.105.111:443,litellm,true,1.83.10,auth,info,,,0,
https://34.117.61.5:443,litellm,true,1.82.3,auth,info,,,0,
https://34.132.217.252:443,litellm,true,1.80.5,auth,info,,,0,
https://34.228.104.164:443,litellm,true,1.83.14,unknown,info,,,0,
https://34.54.11.138:443,litellm,true,1.82.3,auth,info,,,0,
https://34.95.97.142:443,litellm,true,1.83.14,auth,info,,,0,
https://35.186.236.149:443,litellm,true,1.83.10,auth,info,,,0,
https://44.195.174.86:443,litellm,true,1.83.7,auth,info,,,0,
https://44.220.99.226:443,litellm,true,1.82.3,auth,info,,,0,
https://46.101.107.254:443,litellm,true,1.81.12,auth,info,,,0,
https://51.79.51.41:443,litellm,true,1.83.10,auth,info,,,0,
https://52.196.62.167:443,litellm,true,,unknown,info,,,0,
https://52.50.118.29:443,litellm,true,1.80.11,auth,info,,,0,
https://52.88.247.119:443,litellm,true,,unknown,info,,,0,
https://54.146.194.0:443,litellm,true,,unknown,info,,,0,
https://54.206.140.223:443,litellm,true,1.80.15,auth,info,,,0,
https://54.94.153.163:443,litellm,true,1.81.12,auth,info,,,0,
https://57.181.19.250:443,litellm,true,1.80.0,auth,info,,,0,
https://62.197.48.131:443,litellm,true,1.81.14,auth,info,,,0,
https://8.141.6.25:443,litellm,true,1.83.14,auth,info,,,0,
https://91.102.7.145:443,litellm,true,1.83.3,auth,info,,,0,
https://91.98.151.128:443,litellm,true,1.83.10,auth,info,,,0,
https://94.237.96.232:443,litellm,true,1.83.7,auth,info,,,0,
https://94.72.114.241:443,litellm,true,1.82.3,auth,info,,,0,
https://98.71.112.4:443,litellm,true,1.81.3,auth,info,,,0,
http://147.139.133.146:30112,promptfoo,true,,auth,info,,,0,
http://39.104.26.204:16029,promptfoo,true,,auth,info,,,0,
http://39.104.62.128:1388,promptfoo,true,,auth,info,,,0,
http://49.0.252.39:2108,promptfoo,true,,auth,info,,,0,
http://1.15.89.212:4000,,false,,unknown,none,,,0,
http://1.92.92.105:4243,,false,,unknown,none,,,0,
http://1.92.94.174:9119,,false,,unknown,none,,,0,
http://101.200.158.109:8167,,false,,unknown,none,,,0,
http://103.29.68.171:7331,,false,,unknown,none,,,0,
http://113.45.217.19:21323,,false,,unknown,none,,,0,
http://113.45.217.19:8170,,false,,unknown,none,,,0,
http://115.29.140.201:48889,,false,,unknown,none,,,0,
http://116.205.165.160:21247,,false,,unknown,none,,,0,
http://116.63.130.30:631,,false,,unknown,none,,,0,
http://118.190.203.161:23536,,false,,unknown,none,,,0,
http://120.25.190.16:8833,,false,,unknown,none,,,0,
http://120.25.191.214:541,,false,,unknown,none,,,0,
http://120.26.104.146:2107,,false,,unknown,none,,,0,
http://120.27.24.21:18062,,false,,unknown,none,,,0,
http://120.46.5.53:16064,,false,,unknown,none,,,0,
http://120.46.5.53:7349,,false,,unknown,none,,,0,
http://120.79.21.48:12382,,false,,unknown,none,,,0,
http://121.43.109.88:18002,,false,,unknown,none,,,0,
http://121.43.109.88:646,,false,,unknown,none,,,0,
http://123.57.38.35:3522,,false,,unknown,none,,,0,
http://139.129.39.57:5594,,false,,unknown,none,,,0,
http://139.144.202.10:16067,,false,,unknown,none,,,0,
http://139.144.207.11:12276,,false,,unknown,none,,,0,
http://139.144.207.11:6622,,false,,unknown,none,,,0,
http://139.162.1.177:5237,,false,,unknown,none,,,0,
http://139.162.1.177:5240,,false,,unknown,none,,,0,
http://139.162.112.46:8024,,false,,unknown,none,,,0,
http://139.162.205.181:8586,,false,,unknown,none,,,0,
http://139.162.51.23:7657,,false,,unknown,none,,,0,
http://139.162.86.33:35560,,false,,unknown,none,,,0,
http://139.162.96.237:15040,,false,,unknown,none,,,0,
http://139.177.202.173:8969,,false,,unknown,none,,,0,
http://154.205.147.140:9023,,false,,unknown,none,,,0,
http://170.187.142.123:3590,,false,,unknown,none,,,0,
http://170.187.142.172:8883,,false,,unknown,none,,,0,
http://170.187.154.235:17778,,false,,unknown,none,,,0,
http://170.187.154.235:285,,false,,unknown,none,,,0,
http://172.104.135.87:1741,,false,,unknown,none,,,0,
http://172.104.135.87:18028,,false,,unknown,none,,,0,
http://172.104.149.105:12538,,false,,unknown,none,,,0,
http://172.104.214.85:8859,,false,,unknown,none,,,0,
http://172.104.41.144:16400,,false,,unknown,none,,,0,
http://172.104.41.144:21001,,false,,unknown,none,,,0,
http://172.105.197.196:21025,,false,,unknown,none,,,0,
http://172.105.78.49:3115,,false,,unknown,none,,,0,
http://172.232.46.147:3151,,false,,unknown,none,,,0,
http://172.232.7.42:8112,,false,,unknown,none,,,0,
http://172.233.120.84:35100,,false,,unknown,none,,,0,
http://172.233.185.72:7473,,false,,unknown,none,,,0,
http://172.233.204.200:3160,,false,,unknown,none,,,0,
http://172.233.228.183:12482,,false,,unknown,none,,,0,
http://172.233.228.48:8606,,false,,unknown,none,,,0,
http://172.233.46.123:20053,,false,,unknown,none,,,0,
http://172.233.46.123:5801,,false,,unknown,none,,,0,
http://172.233.76.115:12280,,false,,unknown,none,,,0,
http://172.234.130.140:18093,,false,,unknown,none,,,0,
http://172.234.130.140:2126,,false,,unknown,none,,,0,
http://172.234.130.211:3953,,false,,unknown,none,,,0,
http://172.234.130.69:12382,,false,,unknown,none,,,0,
http://172.234.239.47:5608,,false,,unknown,none,,,0,
http://172.234.42.54:55081,,false,,unknown,none,,,0,
http://172.234.43.100:12311,,false,,unknown,none,,,0,
http://172.234.43.100:12574,,false,,unknown,none,,,0,
http://172.234.43.100:7473,,false,,unknown,none,,,0,
http://172.234.43.118:19090,,false,,unknown,none,,,0,
http://172.234.43.80:12379,,false,,unknown,none,,,0,
http://172.234.44.170:2060,,false,,unknown,none,,,0,
http://172.234.64.71:11371,,false,,unknown,none,,,0,
http://172.234.64.71:3791,,false,,unknown,none,,,0,
http://172.235.17.108:7782,,false,,unknown,none,,,0,
http://172.236.203.139:20000,,false,,unknown,none,,,0,
http://173.214.162.171:5000,,false,,unknown,none,,,0,
http://173.230.132.95:8907,,false,,unknown,none,,,0,
http://173.255.192.47:5003,,false,,unknown,none,,,0,
http://173.255.192.63:6503,,false,,unknown,none,,,0,
http://173.255.192.64:4999,,false,,unknown,none,,,0,
http://173.255.192.64:97,,false,,unknown,none,,,0,
http://173.255.192.81:1935,,false,,unknown,none,,,0,
http://173.255.203.214:3131,,false,,unknown,none,,,0,
http://173.255.236.198:57788,,false,,unknown,none,,,0,
http://173.255.237.141:5003,,false,,unknown,none,,,0,
http://192.155.85.213:12393,,false,,unknown,none,,,0,
http://192.155.93.171:12165,,false,,unknown,none,,,0,
http://198.58.111.116:44345,,false,,unknown,none,,,0,
http://198.58.112.235:8475,,false,,unknown,none,,,0,
http://198.58.113.4:3124,,false,,unknown,none,,,0,
http://198.74.55.179:9480,,false,,unknown,none,,,0,
http://198.74.57.198:3100,,false,,unknown,none,,,0,
http://213.168.249.234:16667,,false,,unknown,none,,,0,
http://218.77.58.42:9001,,false,,unknown,none,,,0,
http://23.239.11.153:18108,,false,,unknown,none,,,0,
http://23.239.16.93:45886,,false,,unknown,none,,,0,
http://23.239.8.82:30003,,false,,unknown,none,,,0,
http://23.92.20.189:10022,,false,,unknown,none,,,0,
http://23.92.30.249:5801,,false,,unknown,none,,,0,
http://38.54.79.217:3541,,false,,unknown,none,,,0,
http://38.54.79.217:8076,,false,,unknown,none,,,0,
http://38.60.209.110:30000,,false,,unknown,none,,,0,
http://39.100.95.30:16081,,false,,unknown,none,,,0,
http://39.102.208.189:5454,,false,,unknown,none,,,0,
http://39.102.208.23:9885,,false,,unknown,none,,,0,
http://39.102.209.128:10020,,false,,unknown,none,,,0,
http://39.102.209.128:12511,,false,,unknown,none,,,0,
http://39.102.209.128:3190,,false,,unknown,none,,,0,
http://39.102.210.222:9898,,false,,unknown,none,,,0,
http://39.102.211.64:8161,,false,,unknown,none,,,0,
http://39.102.213.187:16036,,false,,unknown,none,,,0,
