target,platform,confirmed,version,auth,severity,customer,license_expiry,shadow_unauth_count,notes
https://172.199.106.92:443,arize-phoenix,true,13.15.0,unauth,critical,,,0,GraphQL /graphql returns project list without auth (default-no-auth)
https://34.23.4.130:443,arize-phoenix,true,12.12.0,unauth,critical,,,0,GraphQL /graphql returns project list without auth (default-no-auth)
https://34.40.51.187:443,arize-phoenix,true,12.10.0,unauth,critical,,,0,GraphQL /graphql returns project list without auth (default-no-auth)
https://34.49.177.95:443,arize-phoenix,true,15.4.0,unauth,critical,,,0,GraphQL /graphql returns project list without auth (default-no-auth)
https://34.93.215.14:443,arize-phoenix,true,12.12.0,unauth,critical,,,0,GraphQL /graphql returns project list without auth (default-no-auth)
https://38.190.150.39:443,arize-phoenix,true,13.7.0,unauth,critical,,,0,GraphQL /graphql returns project list without auth (default-no-auth)
https://78.46.88.7:443,arize-phoenix,true,13.15.0,unauth,critical,,,0,GraphQL /graphql returns project list without auth (default-no-auth)
http://173.214.172.254:6006,arize-phoenix,true,12.31.2,unknown,high,,,2,IP-shadow: unauth redis on :6379; IP-shadow: unauth prometheus on :9090
http://100.55.164.90:80,,false,,unknown,none,,,0,
http://3.6.143.1:80,,false,,unknown,none,,,0,
http://44.205.59.75:80,,false,,unknown,none,,,0,
https://184.34.140.43:443,,false,,unknown,none,,,0,
https://98.95.75.15:443,,false,,unknown,none,,,0,
http://146.190.49.7:6006,arize-phoenix,true,12.33.1,unknown,none,,,0,
http://159.138.59.104:8000,arize-phoenix,true,,unknown,none,,,0,
http://159.223.30.72:6006,arize-phoenix,true,12.27.0,unknown,none,,,0,
http://34.60.92.205:6006,arize-phoenix,true,8.32.1,unknown,none,,,0,
http://34.72.66.163:6006,arize-phoenix,true,13.3.0,unknown,none,,,0,
http://47.238.64.150:6006,arize-phoenix,true,8.19.1,unknown,none,,,0,
http://5.78.185.210:6006,arize-phoenix,true,13.3.0,unknown,none,,,0,
https://3.111.165.245:443,arize-phoenix,true,13.15.0,unknown,none,,,0,
https://34.180.39.39:443,arize-phoenix,true,12.14.2,unknown,none,,,0,
